shipment_id,shipment_date,clearance_date,exporter_business_unit,consignee_name,consignee_address,schedule_b_code,eccn,bom_origin_country,bom_tooling_origin,item_quantity,unit_value_usd,license_type,license_obtained,port_of_exit,clearance_hours,pga_required,pga_obtained,trusted_trader_status,total_value_usd,consignee_country,shipment_month,shipment_year,shipment_quarter,shipment_day_of_week,address_red_flag
EXP-101197,2025-09-07,2025-09-09 22:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"456 Industrial Zone, Riyadh, SA",3004.90.9203,EAR99,JP,US,288,610.12,NLR,Y,CHICAGO O'HARE,70,Y,Y,N,175714.56,SA,2025-09,2025,3,6,False
EXP-101198,2025-12-03,2025-12-05 19:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"123 Corporate Blvd, Dublin, IE",9018.90.7500,5A002,CN,DE,218,2497.61,EXCEPTION,N,HOUSTON,67,N,Y,Y,544478.98,IE,2025-12,2025,4,2,False
EXP-101199,2025-12-07,2025-12-08 09:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"123 Corporate Blvd, Dublin, IE",8471.30.0100,5A001,MX,US,71,4909.02,NLR,Y,LOS ANGELES,33,Y,Y,N,348540.42000000004,IE,2025-12,2025,4,6,False
EXP-101200,2025-12-09,2025-12-10 00:00:00,US-MedicalDevices,EURO MEDICAL SOLUTIONS,"234 Innovation Drive, Bangalore, IN",9018.90.7500,EAR99,KR,IL,161,304.63,LICENSE,Y,MIAMI,24,N,Y,N,49045.43,IN,2025-12,2025,4,1,False
EXP-101201,2025-08-24,2025-08-27 23:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"890 Technology Hub, Taipei, TW",9022.14.0000,EAR99,IE,DE,273,4932.92,EXCEPTION,Y,NEWARK,95,N,Y,N,1346687.16,TW,2025-08,2025,3,6,False
EXP-101202,2026-06-08,2026-06-09 01:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"678 Commerce Street, Mexico City, MX",9022.14.0000,5A001,KR,US,127,4838.86,NLR,Y,NEWARK,25,N,Y,N,614535.22,MX,2026-06,2026,2,0,False
EXP-101203,2025-09-28,2025-09-29 05:00:00,US-AerospaceParts,ASIA TECH IMPORTS,"234 Innovation Drive, Bangalore, IN",8517.62.0010,3A001,US,US,456,1470.07,NLR,Y,MIAMI,29,Y,Y,Y,670351.9199999999,IN,2025-09,2025,3,6,False
EXP-101204,2026-07-02,2026-07-04 10:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"123 Corporate Blvd, Dublin, IE",8803.30.0030,EAR99,CN,JP,170,4456.11,EXCEPTION,Y,SEATTLE,58,N,Y,N,757538.7,IE,2026-07,2026,3,3,False
EXP-101205,2025-12-30,2025-12-31 20:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"789 Haidian District, Beijing, CN",9030.90.0000,EAR99,DE,US,17,48.72,LICENSE,Y,CHICAGO O'HARE,44,N,Y,Y,828.24,CN,2025-12,2025,4,1,False
EXP-101206,2025-12-01,2025-12-01 18:00:00,US-AerospaceParts,MIDDLE EAST TRADING CO,"456 Industrial Zone, Riyadh, SA",3004.90.9203,5A002,DE,US,304,2275.77,NLR,N,LOS ANGELES,18,N,Y,Y,691834.08,SA,2025-12,2025,4,0,False
EXP-101207,2025-11-01,2025-11-01 21:00:00,US-AerospaceParts,EURO MEDICAL SOLUTIONS,"321 Avenue de la Gare, Brussels, BE",3004.90.9203,EAR99,IE,US,490,2016.6,LICENSE,Y,HOUSTON,21,Y,N,N,988134.0,BE,2025-11,2025,4,5,False
EXP-101208,2026-06-13,2026-06-15 23:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"678 Commerce Street, Mexico City, MX",9018.90.7500,5A002,US,US,239,4514.26,EXCEPTION,Y,NEW YORK,71,N,N,Y,1078908.14,MX,2026-06,2026,2,5,False
EXP-101209,2025-09-07,2025-09-11 20:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"234 Innovation Drive, Bangalore, IN",9018.90.7500,EAR99,DE,JP,176,2366.76,NLR,Y,MIAMI,116,N,Y,Y,416549.76,IN,2025-09,2025,3,6,False
EXP-101210,2026-01-11,2026-01-12 17:00:00,US-MedicalDevices,AL-KHOBAR DISTRIBUTORS,"890 Technology Hub, Taipei, TW",9018.90.7500,5A002,US,US,210,2095.51,NLR,Y,NEW YORK,41,N,Y,Y,440057.1,TW,2026-01,2026,1,6,False
EXP-101211,2026-07-01,2026-07-03 22:00:00,US-AerospaceParts,MIDDLE EAST TRADING CO,"890 Technology Hub, Taipei, TW",8471.30.0100,3A001,US,TW,484,3201.58,NLR,Y,LOS ANGELES,70,N,Y,N,1549564.72,TW,2026-07,2026,3,2,False
EXP-101212,2025-08-24,2025-08-26 18:00:00,US-Pharmaceuticals,AL-KHOBAR DISTRIBUTORS,"678 Commerce Street, Mexico City, MX",9018.90.7500,3A001,CN,US,57,1885.24,EXCEPTION,Y,NEWARK,66,Y,Y,Y,107458.68,MX,2025-08,2025,3,6,False
EXP-101213,2026-05-29,2026-05-30 21:00:00,US-MedicalDevices,EURO MEDICAL SOLUTIONS,"567 Business Park, Singapore, SG",8803.30.0030,5A002,MX,DE,359,2687.43,NLR,Y,LOS ANGELES,45,N,Y,N,964787.37,SG,2026-05,2026,2,4,False
EXP-101214,2026-03-20,2026-03-22 08:00:00,US-AerospaceParts,AL-KHOBAR DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",9030.90.0000,EAR99,DE,JP,189,4778.28,NLR,Y,SEATTLE,56,N,Y,Y,903094.92,SA,2026-03,2026,1,4,False
EXP-101215,2026-02-15,2026-02-15 14:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"678 Commerce Street, Mexico City, MX",8542.31.0000,EAR99,SG,DE,44,1021.06,NLR,N,HOUSTON,14,Y,Y,N,44926.64,MX,2026-02,2026,1,6,False
EXP-101216,2025-11-24,2025-11-26 22:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"678 Commerce Street, Mexico City, MX",8542.31.0000,EAR99,US,JP,407,2299.97,EXCEPTION,Y,LOS ANGELES,70,N,Y,N,936087.79,MX,2025-11,2025,4,0,False
EXP-101217,2026-02-06,2026-02-08 03:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",8803.30.0030,5A002,US,US,460,86.73,NLR,Y,SEATTLE,51,N,Y,Y,39895.8,SA,2026-02,2026,1,4,False
EXP-101218,2026-02-02,2026-02-02 23:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",9022.14.0000,9A004,KR,IL,122,4212.76,LICENSE,Y,NEWARK,23,N,N,N,513956.72,SA,2026-02,2026,1,0,False
EXP-101219,2026-05-20,2026-05-21 23:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"234 Innovation Drive, Bangalore, IN",8542.31.0000,5A002,DE,DE,471,469.17,NLR,Y,HOUSTON,47,Y,Y,Y,220979.07,IN,2026-05,2026,2,2,False
EXP-101220,2025-08-07,2025-08-09 16:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"123 Corporate Blvd, Dublin, IE",8471.30.0100,EAR99,US,US,309,482.86,LICENSE,Y,HOUSTON,64,N,Y,N,149203.74,IE,2025-08,2025,3,3,False
EXP-101221,2025-12-11,2025-12-12 18:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"789 Haidian District, Beijing, CN",8708.29.5060,EAR99,CN,US,33,4415.37,LICENSE,N,HOUSTON,42,N,Y,Y,145707.21,CN,2025-12,2025,4,3,False
EXP-101222,2026-04-17,2026-04-18 10:00:00,US-MedicalDevices,EURO MEDICAL SOLUTIONS,"234 Innovation Drive, Bangalore, IN",8471.30.0100,EAR99,CN,US,312,2052.39,NLR,Y,NEWARK,34,N,Y,N,640345.6799999999,IN,2026-04,2026,2,4,False
EXP-101223,2026-05-07,2026-05-07 19:00:00,US-MedicalDevices,ASIA TECH IMPORTS,"678 Commerce Street, Mexico City, MX",3004.90.9203,EAR99,DE,JP,28,3439.6,NLR,N,CHICAGO O'HARE,19,N,Y,N,96308.8,MX,2026-05,2026,2,3,False
EXP-101224,2026-04-18,2026-04-18 12:00:00,US-IndustrialEquipment,MED-SUPPLY-EU,"321 Avenue de la Gare, Brussels, BE",8542.31.0000,5A002,US,US,492,4290.65,NLR,Y,NEWARK,12,Y,Y,N,2110999.8,BE,2026-04,2026,2,5,False
EXP-101225,2025-11-27,2025-11-29 18:00:00,US-MedicalDevices,PACIFIC TRADING GROUP,"123 Corporate Blvd, Dublin, IE",9022.14.0000,EAR99,SG,IL,151,1878.64,NLR,Y,CHICAGO O'HARE,66,N,Y,N,283674.64,IE,2025-11,2025,4,3,False
EXP-101226,2025-07-25,2025-07-26 22:00:00,US-AerospaceParts,EURO MEDICAL SOLUTIONS,"234 Innovation Drive, Bangalore, IN",9018.90.7500,EAR99,CN,US,63,1315.12,LICENSE,Y,SEATTLE,46,N,N,N,82852.56,IN,2025-07,2025,3,4,False
EXP-101227,2025-07-24,2025-07-26 10:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"789 Haidian District, Beijing, CN",9018.90.7500,EAR99,US,DE,7,855.89,NLR,Y,CHICAGO O'HARE,58,N,Y,Y,5991.23,CN,2025-07,2025,3,3,False
EXP-101228,2026-03-20,2026-03-21 02:00:00,US-ConsumerElectronics,AL-KHOBAR DISTRIBUTORS,"678 Commerce Street, Mexico City, MX",9030.90.0000,3A001,US,TW,111,3039.53,LICENSE,Y,NEW YORK,26,Y,Y,Y,337387.83,MX,2026-03,2026,1,4,False
EXP-101229,2025-09-22,2025-09-24 16:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"678 Commerce Street, Mexico City, MX",9022.14.0000,5A002,US,KR,130,1268.84,NLR,Y,NEWARK,64,Y,Y,Y,164949.19999999998,MX,2025-09,2025,3,0,False
EXP-101230,2025-12-28,2025-12-29 15:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"456 Industrial Zone, Riyadh, SA",3004.90.9203,5A001,MX,US,449,3175.1,NLR,Y,SEATTLE,39,N,N,Y,1425619.9,SA,2025-12,2025,4,6,False
EXP-101231,2026-01-16,2026-01-16 23:00:00,US-MedicalDevices,NORTH STAR SUPPLY,"789 Haidian District, Beijing, CN",8517.62.0010,EAR99,DE,IL,132,1592.54,NLR,Y,LOS ANGELES,23,N,Y,N,210215.28,CN,2026-01,2026,1,4,False
EXP-101232,2025-10-27,2025-10-27 12:00:00,US-ConsumerElectronics,NORTH STAR SUPPLY,"123 Corporate Blvd, Dublin, IE",8542.31.0000,5A001,US,KR,8,1745.41,NLR,Y,NEWARK,12,N,Y,Y,13963.28,IE,2025-10,2025,4,0,False
EXP-101233,2025-10-28,2025-10-28 22:00:00,US-AerospaceParts,PACIFIC TRADING GROUP,"234 Innovation Drive, Bangalore, IN",9030.90.0000,5A002,KR,IL,382,1253.08,NLR,N,HOUSTON,22,N,Y,Y,478676.56,IN,2025-10,2025,4,1,False
EXP-101234,2026-02-13,2026-02-15 14:00:00,US-AerospaceParts,ATLANTIC DISTRIBUTORS,"678 Commerce Street, Mexico City, MX",9022.14.0000,EAR99,DE,KR,305,2098.16,LICENSE,Y,LOS ANGELES,62,N,Y,N,639938.7999999999,MX,2026-02,2026,1,4,False
EXP-101235,2025-12-19,2025-12-21 00:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"456 Industrial Zone, Riyadh, SA",8708.29.5060,EAR99,IE,KR,29,819.03,NLR,Y,MIAMI,48,N,Y,N,23751.87,SA,2025-12,2025,4,4,False
EXP-101236,2026-05-21,2026-05-23 12:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"234 Innovation Drive, Bangalore, IN",8471.30.0100,EAR99,CN,JP,338,1605.34,EXCEPTION,Y,SEATTLE,60,N,N,Y,542604.9199999999,IN,2026-05,2026,2,3,False
EXP-101237,2025-11-15,2025-11-17 12:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"123 Corporate Blvd, Dublin, IE",3004.90.9203,5A002,IE,KR,311,3891.62,EXCEPTION,Y,MIAMI,60,N,Y,Y,1210293.82,IE,2025-11,2025,4,5,False
EXP-101238,2026-03-27,2026-03-29 08:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"321 Avenue de la Gare, Brussels, BE",9022.14.0000,EAR99,IE,DE,421,1085.94,EXCEPTION,Y,MIAMI,56,N,N,Y,457180.7400000001,BE,2026-03,2026,1,4,False
EXP-101239,2025-08-30,2025-08-31 22:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"456 Industrial Zone, Riyadh, SA",8542.31.0000,5A001,CN,DE,351,4736.09,EXCEPTION,Y,HOUSTON,46,N,Y,N,1662367.59,SA,2025-08,2025,3,5,False
EXP-101240,2026-06-30,2026-07-02 08:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"789 Haidian District, Beijing, CN",8471.30.0100,EAR99,US,JP,6,2469.68,EXCEPTION,Y,NEW YORK,56,N,Y,Y,14818.079999999998,CN,2026-06,2026,2,1,False
EXP-101241,2025-11-14,2025-11-14 19:00:00,US-MedicalDevices,MED-SUPPLY-EU,"123 Corporate Blvd, Dublin, IE",9022.14.0000,5A002,CN,IL,492,543.53,NLR,Y,SEATTLE,19,N,Y,N,267416.76,IE,2025-11,2025,4,4,False
EXP-101242,2026-04-20,2026-04-21 18:00:00,US-MedicalDevices,ASIA TECH IMPORTS,"678 Commerce Street, Mexico City, MX",8803.30.0030,EAR99,TW,US,408,4715.88,NLR,Y,SEATTLE,42,Y,Y,N,1924079.04,MX,2026-04,2026,2,0,False
EXP-101243,2026-03-29,2026-03-30 08:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"567 Business Park, Singapore, SG",9030.90.0000,5A002,US,TW,112,2288.82,LICENSE,Y,NEW YORK,32,N,Y,N,256347.84000000003,SG,2026-03,2026,1,6,False
EXP-101244,2025-12-15,2025-12-17 16:00:00,US-MedicalDevices,POLY TECHNOLOGIES,"789 Haidian District, Beijing, CN",9022.14.0000,5A001,US,US,105,2789.26,NLR,Y,HOUSTON,64,Y,Y,N,292872.30000000005,CN,2025-12,2025,4,0,False
EXP-101245,2025-10-01,2025-10-03 08:00:00,US-AerospaceParts,ASIA TECH IMPORTS,"678 Commerce Street, Mexico City, MX",8803.30.0030,9A004,DE,DE,207,934.12,EXCEPTION,Y,CHICAGO O'HARE,56,Y,N,Y,193362.84,MX,2025-10,2025,4,2,False
EXP-101246,2025-08-30,2025-08-30 14:00:00,US-MedicalDevices,ATLANTIC DISTRIBUTORS,"789 Haidian District, Beijing, CN",8471.30.0100,EAR99,US,US,40,1673.21,NLR,Y,SEATTLE,14,N,N,N,66928.4,CN,2025-08,2025,3,5,False
EXP-101247,2026-04-20,2026-04-21 12:00:00,US-MedicalDevices,ASIA TECH IMPORTS,"456 Industrial Zone, Riyadh, SA",8471.30.0100,EAR99,US,DE,268,3521.15,LICENSE,N,NEW YORK,36,Y,Y,N,943668.2,SA,2026-04,2026,2,0,False
EXP-101248,2025-12-31,2026-01-02 04:00:00,US-AerospaceParts,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",8471.30.0100,5A001,CN,IL,320,628.61,LICENSE,Y,HOUSTON,52,Y,Y,N,201155.2,IN,2025-12,2025,4,2,False
EXP-101249,2026-06-20,2026-06-21 15:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"890 Technology Hub, Taipei, TW",8517.62.0010,EAR99,TW,DE,46,2856.59,EXCEPTION,Y,NEW YORK,39,Y,Y,Y,131403.14,TW,2026-06,2026,2,5,False
EXP-101250,2025-07-14,2025-07-15 15:00:00,US-IndustrialEquipment,POLY TECHNOLOGIES,"789 Haidian District, Beijing, CN",9022.14.0000,5A002,US,JP,241,3470.68,LICENSE,N,SEATTLE,39,Y,Y,N,836433.88,CN,2025-07,2025,3,0,False
EXP-101251,2026-05-23,2026-05-23 13:00:00,US-AerospaceParts,GLOBAL LOGISTICS LTD,"123 Corporate Blvd, Dublin, IE, DAMASCUS, SYRIA",8803.30.0030,9A004,TW,US,270,19.16,NLR,Y,CHICAGO O'HARE,13,N,N,N,5173.2,NORTH KOREA,2026-05,2026,2,5,True
EXP-101252,2026-05-15,2026-05-17 18:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"567 Business Park, Singapore, SG",9018.90.7500,5A002,MX,IL,155,4189.51,NLR,Y,MIAMI,66,Y,Y,Y,649374.05,SG,2026-05,2026,2,4,False
EXP-101253,2026-03-10,2026-03-10 12:00:00,US-AerospaceParts,GLOBAL LOGISTICS LTD,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,EAR99,MX,KR,116,291.1,EXCEPTION,Y,NEWARK,12,N,Y,Y,33767.600000000006,BE,2026-03,2026,1,1,False
EXP-101254,2026-05-25,2026-05-26 08:00:00,US-MedicalDevices,MIDDLE EAST TRADING CO,"567 Business Park, Singapore, SG",8708.29.5060,5A001,MX,DE,37,1242.13,EXCEPTION,Y,NEWARK,32,N,Y,N,45958.810000000005,SG,2026-05,2026,2,0,False
EXP-101255,2026-03-18,2026-03-19 02:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"123 Corporate Blvd, Dublin, IE",8803.30.0030,9A004,US,US,205,4818.09,EXCEPTION,Y,SEATTLE,26,N,Y,N,987708.45,IE,2026-03,2026,1,2,False
EXP-101256,2026-05-30,2026-06-01 18:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"456 Industrial Zone, Riyadh, SA",9018.90.7500,3A001,US,DE,249,414.39,LICENSE,Y,HOUSTON,66,N,Y,N,103183.11,SA,2026-05,2026,2,5,False
EXP-101257,2025-08-29,2025-08-29 19:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"123 Corporate Blvd, Dublin, IE",3004.90.9203,EAR99,IE,DE,486,4131.44,NLR,Y,SEATTLE,19,N,Y,Y,2007879.84,IE,2025-08,2025,3,4,False
EXP-101258,2026-03-12,2026-03-14 03:00:00,US-AerospaceParts,ASIA TECH IMPORTS,"890 Technology Hub, Taipei, TW",8517.62.0010,9A004,US,US,110,3263.47,LICENSE,Y,MIAMI,51,N,Y,Y,358981.69999999995,TW,2026-03,2026,1,3,False
EXP-101259,2026-03-02,2026-03-03 09:00:00,US-IndustrialEquipment,MIDDLE EAST TRADING CO,"890 Technology Hub, Taipei, TW, DAMASCUS, SYRIA",8803.30.0030,9A004,SG,IL,486,2995.91,EXCEPTION,N,SEATTLE,33,Y,Y,N,1456012.26,NORTH KOREA,2026-03,2026,1,0,True
EXP-101260,2026-02-20,2026-02-22 02:00:00,US-Pharmaceuticals,PACIFIC TRADING GROUP,"890 Technology Hub, Taipei, TW",8542.31.0000,9A004,KR,TW,318,2912.6,NLR,N,MIAMI,50,N,N,N,926206.8,TW,2026-02,2026,1,4,False
EXP-101261,2025-09-11,2025-09-12 07:00:00,US-AerospaceParts,ATLANTIC DISTRIBUTORS,"789 Haidian District, Beijing, CN",9030.90.0000,EAR99,CN,US,323,840.63,LICENSE,Y,CHICAGO O'HARE,31,Y,Y,N,271523.49,CN,2025-09,2025,3,3,False
EXP-101262,2025-08-26,2025-08-27 00:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"456 Industrial Zone, Riyadh, SA",9030.90.0000,3A001,DE,IL,80,3347.42,NLR,Y,NEW YORK,24,N,Y,N,267793.6,SA,2025-08,2025,3,1,False
EXP-101263,2025-10-11,2025-10-12 13:00:00,US-MedicalDevices,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",8708.29.5060,3A001,SG,US,76,4758.64,LICENSE,Y,NEW YORK,37,N,Y,Y,361656.64,IN,2025-10,2025,4,5,False
EXP-101264,2025-10-06,2025-10-08 02:00:00,US-ConsumerElectronics,EURO MEDICAL SOLUTIONS,"890 Technology Hub, Taipei, TW",8471.30.0100,EAR99,SG,DE,270,394.4,LICENSE,N,NEW YORK,50,Y,Y,N,106488.0,TW,2025-10,2025,4,0,False
EXP-101265,2026-03-27,2026-03-27 18:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"234 Innovation Drive, Bangalore, IN",8542.31.0000,5A002,DE,JP,98,1668.74,LICENSE,Y,CHICAGO O'HARE,18,N,Y,N,163536.52,IN,2026-03,2026,1,4,False
EXP-101266,2026-04-23,2026-04-27 19:00:00,US-ConsumerElectronics,MED-SUPPLY-EU,"321 Avenue de la Gare, Brussels, BE",3004.90.9203,3A001,IE,US,498,2366.54,NLR,Y,MIAMI,115,N,Y,Y,1178536.92,BE,2026-04,2026,2,3,False
EXP-101267,2025-10-10,2025-10-10 22:00:00,US-Pharmaceuticals,NORTH STAR SUPPLY,"321 Avenue de la Gare, Brussels, BE",9018.90.7500,5A001,US,US,479,1169.13,NLR,Y,SEATTLE,22,N,Y,N,560013.27,BE,2025-10,2025,4,4,False
EXP-101268,2025-10-02,2025-10-03 18:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"234 Innovation Drive, Bangalore, IN",3004.90.9203,5A001,US,US,423,3707.05,LICENSE,N,NEW YORK,42,N,Y,Y,1568082.15,IN,2025-10,2025,4,3,False
EXP-101269,2025-09-22,2025-09-23 21:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"678 Commerce Street, Mexico City, MX, PYONGYANG, NORTH KOREA",8708.29.5060,EAR99,US,TW,389,3446.23,EXCEPTION,N,NEW YORK,45,N,Y,Y,1340583.47,SYRIA,2025-09,2025,3,0,True
EXP-101270,2026-04-20,2026-04-20 22:00:00,US-ConsumerElectronics,ATLANTIC DISTRIBUTORS,"123 Corporate Blvd, Dublin, IE",8471.30.0100,5A002,US,IL,76,597.71,NLR,Y,HOUSTON,22,N,Y,N,45425.96000000001,IE,2026-04,2026,2,0,False
EXP-101271,2025-11-03,2025-11-04 11:00:00,US-IndustrialEquipment,NORTH STAR SUPPLY,"890 Technology Hub, Taipei, TW",9018.90.7500,5A002,TW,JP,282,2851.62,NLR,Y,HOUSTON,35,Y,Y,Y,804156.84,TW,2025-11,2025,4,0,False
EXP-101272,2026-05-04,2026-05-07 11:00:00,US-AerospaceParts,NORTH STAR SUPPLY,"789 Haidian District, Beijing, CN",8803.30.0030,5A001,TW,JP,81,1850.68,LICENSE,Y,MIAMI,83,N,Y,Y,149905.08000000002,CN,2026-05,2026,2,0,False
EXP-101273,2025-12-18,2025-12-20 14:00:00,US-AerospaceParts,GLOBAL LOGISTICS LTD,"678 Commerce Street, Mexico City, MX",9018.90.7500,EAR99,MX,DE,364,1149.63,NLR,Y,SEATTLE,62,N,Y,N,418465.32000000007,MX,2025-12,2025,4,3,False
EXP-101274,2026-01-04,2026-01-06 19:00:00,US-ConsumerElectronics,ASIA TECH IMPORTS,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,3A001,MX,DE,309,4242.99,NLR,Y,SEATTLE,67,Y,Y,Y,1311083.91,BE,2026-01,2026,1,6,False
EXP-101275,2026-02-14,2026-02-15 20:00:00,US-IndustrialEquipment,ASIA TECH IMPORTS,"567 Business Park, Singapore, SG",3004.90.9203,5A002,CN,KR,63,282.82,LICENSE,Y,NEWARK,44,N,Y,Y,17817.66,SG,2026-02,2026,1,5,False
EXP-101276,2026-05-13,2026-05-14 16:00:00,US-MedicalDevices,NORTH STAR SUPPLY,"456 Industrial Zone, Riyadh, SA",9030.90.0000,9A004,US,DE,267,2342.28,LICENSE,Y,NEWARK,40,N,Y,N,625388.76,SA,2026-05,2026,2,2,False
EXP-101277,2025-07-13,2025-07-15 21:00:00,US-IndustrialEquipment,GLOBAL LOGISTICS LTD,"567 Business Park, Singapore, SG",3004.90.9203,5A002,TW,US,33,2381.8,NLR,Y,CHICAGO O'HARE,69,N,Y,N,78599.40000000001,SG,2025-07,2025,3,6,False
EXP-101278,2026-06-01,2026-06-02 08:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"234 Innovation Drive, Bangalore, IN",3004.90.9203,3A001,US,US,297,2854.91,EXCEPTION,Y,SEATTLE,32,N,N,N,847908.2699999999,IN,2026-06,2026,2,0,False
EXP-101279,2026-03-26,2026-03-28 12:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"678 Commerce Street, Mexico City, MX",3004.90.9203,9A004,MX,IL,40,996.0,NLR,Y,MIAMI,60,N,Y,Y,39840.0,MX,2026-03,2026,1,3,False
EXP-101280,2025-12-14,2025-12-15 20:00:00,US-ConsumerElectronics,PACIFIC TRADING GROUP,"321 Avenue de la Gare, Brussels, BE",8708.29.5060,3A001,US,US,174,4357.29,NLR,Y,NEWARK,44,N,Y,N,758168.46,BE,2025-12,2025,4,6,False
EXP-101281,2025-12-04,2025-12-06 08:00:00,US-AerospaceParts,AL-KHOBAR DISTRIBUTORS,"321 Avenue de la Gare, Brussels, BE",8542.31.0000,EAR99,JP,IL,260,4826.86,NLR,Y,HOUSTON,56,N,Y,Y,1254983.6,BE,2025-12,2025,4,3,False
EXP-101282,2025-09-29,2025-09-29 17:00:00,US-MedicalDevices,POLY TECHNOLOGIES,"123 Corporate Blvd, Dublin, IE",8708.29.5060,EAR99,MX,US,224,2749.28,LICENSE,Y,LOS ANGELES,17,Y,N,N,615838.7200000001,IE,2025-09,2025,3,0,False
EXP-101283,2025-11-30,2025-12-02 00:00:00,US-IndustrialEquipment,MED-SUPPLY-EU,"123 Corporate Blvd, Dublin, IE",8517.62.0010,5A001,KR,JP,223,1288.07,EXCEPTION,Y,LOS ANGELES,48,N,Y,Y,287239.61,IE,2025-11,2025,4,6,False
EXP-101284,2025-10-26,2025-10-28 16:00:00,US-ConsumerElectronics,GLOBAL LOGISTICS LTD,"890 Technology Hub, Taipei, TW",9018.90.7500,EAR99,US,US,267,4385.36,NLR,Y,SEATTLE,64,Y,Y,N,1170891.12,TW,2025-10,2025,4,6,False
EXP-101285,2025-08-11,2025-08-11 13:00:00,US-ConsumerElectronics,MIDDLE EAST TRADING CO,"234 Innovation Drive, Bangalore, IN",8517.62.0010,3A001,CN,KR,465,4940.98,NLR,Y,MIAMI,13,N,Y,Y,2297555.7,IN,2025-08,2025,3,0,False
EXP-101286,2026-04-17,2026-04-19 05:00:00,US-MedicalDevices,ATLANTIC DISTRIBUTORS,"456 Industrial Zone, Riyadh, SA",8708.29.5060,3A001,CN,DE,155,3711.98,NLR,Y,CHICAGO O'HARE,53,N,Y,N,575356.9,SA,2026-04,2026,2,4,False
EXP-101287,2026-01-10,2026-01-11 17:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"890 Technology Hub, Taipei, TW",9022.14.0000,9A004,US,US,264,1675.19,NLR,Y,LOS ANGELES,41,N,Y,Y,442250.16,TW,2026-01,2026,1,5,False
EXP-101288,2025-09-26,2025-09-28 20:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"678 Commerce Street, Mexico City, MX",9022.14.0000,5A002,JP,US,149,1187.74,LICENSE,Y,HOUSTON,68,N,Y,N,176973.26,MX,2025-09,2025,3,4,False
EXP-101289,2025-07-08,2025-07-09 15:00:00,US-ConsumerElectronics,POLY TECHNOLOGIES,"123 Corporate Blvd, Dublin, IE",8542.31.0000,EAR99,JP,US,225,791.53,LICENSE,N,HOUSTON,39,N,N,Y,178094.25,IE,2025-07,2025,3,1,False
EXP-101290,2026-05-05,2026-05-06 19:00:00,US-AerospaceParts,NORTH STAR SUPPLY,"789 Haidian District, Beijing, CN",8803.30.0030,EAR99,CN,KR,383,1182.35,NLR,Y,HOUSTON,43,N,Y,N,452840.05,CN,2026-05,2026,2,1,False
